query name,avg_round
return criterion,1.2
set decomposition mode of this collator,0.0
reverse configuration,0.0
write attribute,1.235
allow dispatch of events,0.0
get method,0.0
create width component,0.0
acquire read,0.0
set position of the caret,0.0
add components of a name,1.0
return codebase,1.0
set command name of the action event,0.0
get dimensions,1.4
set result,1.0
return iterator,1.906
set policy,1.0
return number of accessible available actions,0.0
fetch model,0.0
remove action listener,1.625
set part of the margin,1.0
obtain instance of offsetdatetime,1.0
recognize c++-style comments,0.0
fetch axis,1.5
return insets,1.8
set default focustraversalpolicy,0.0
register machine shutdown hook,1.0
compare certificate,0.0
determine integer,0.0
return value of this alphacomposite,0.0
return cosine of a double value,0.0
return group,1.5
return classloader of this domain,0.0
get owner of this encoder,0.0
return user object,0.0
create reference,1.0
create default list selection model,0.0
provide hint,1.0
return instance of objectname,0.0
break view,1.0
return advance width,0.0
get string array,0.0
get value of the named char field,0.0
get method,0.0
return number of tiles,1.0
remove item,1.0
determine start of a word,0.0
sort array,0.0
obtain value,1.857
satisfy predicate,0.0
construct writer,0.0
retrieve value of the designated jdbc,2.0
return index of the first occurrence of the specified element,1.0
set parameter,1.186
return layoutstyle,1.0
retrieve datagram socket,0.0
return tile grid offset of an image,1.0
return printable,1.0
set number formatter,0.0
return formatter,1.667
show window,0.0
fetch view,0.0
return value of the system property,0.0
write zip file entry,0.0
return number of children of this node,0.0
return number of zero bits,1.0
return number of string objects,0.0
create value,2.0
update memory image,0.0
update lead row of the selection,0.0
recognize style comments,0.0
return colormodel,1.3
return keyboardfocusmanager instance,0.0
return array of annotatedtype objects,0.0
set rendercontext,0.0
alter table,1.0
parse string argument,1.308
return child,2.0
get properties,1.0
compare offsettime,0.0
return string object,2.722
return algorithm name of this trustmanagerfactory object,0.0
return delay,1.0
remove mouse listener,1.667
find descriptor,0.0
set orientation of the tool bar,0.0
set element type,0.0
return value of the public key,0.0
return navigableset view of the keys,0.0
create connector server,1.5
support conversion,1.0
get class object,1.0
launch default browser,0.0
get value,1.474
insert typecode object,1.0
compute location of the icons origin,0.0
fetch style,1.0
return uri of the namespace,1.0
return selection model,0.0
obtain size,0.0
return source version,1.0
compare mimetype of two dataflavor objects,0.0
create sslengine,1.667
notify ui delegate,0.0
obtain date,1.818
walk file tree,0.0
remove items,1.0
get localdatetime part of this date time,0.0
return asn,1.0
return provider,1.0
specify jaxp,0.0
sign data,1.0
remove observer,0.0
produce method handle,1.636
marshal content tree,1.0
return array of notifications,0.0
accept function,0.0
replace entry,1.0
locate factories,1.0
return executor,1.0
return copy of this localdatetime,1.2
return copy of the array of colors,0.0
process events,2.125
resume operation,0.0
give hint,1.0
keep track of is,0.0
add css attribute,0.0
insert string object,0.0
perform object,1.0
create class,0.0
perform operation,1.0
get content of this attachmentpart object,1.0
get string,3.0
return tab stop position,1.0
return lifetime,1.0
return array of strings,0.0
set lead selection index,1.0
apply sslparameters,1.0
return value,3.896
close input stream,1.8
return filechannel object,0.0
remove input method listener,1.0
register listener,1.571
remove changelistener,1.0
create enum,1.0
create float buffer,0.0
take commandinfo object,0.0
represent occurrence of a tag,0.0
create object,1.571
return copy of the array of quantization tables,0.0
get font,2.0
get item,1.0
return element,2.0
cast object of a remote interface type,0.0
return tooltip text,1.75
get date part of this date time,0.0
get indicator of the day of the transition,0.0
set string,2.105
set prefix,1.5
get error event handler,1.0
support sql grammar,1.0
wrap char array,0.0
set soapmessage,0.0
support ansi92 entry level sql grammar,0.0
get name,2.357
return exceptions,0.0
add mouse wheel listener,0.0
create xmlgregoriancalendar,1.0
return hash code value,1.078
return time,1.778
return placement of the tabs,0.0
return hash code of this buffer,0.0
return string,4.137
set alignment,1.667
retrieve attribute,2.235
redefine set of classes,0.0
return transfer type of this colormodel,0.0
put value association,0.0
lay container argument,0.0
register text,0.0
return port number of the ldap server,0.0
return map,2.143
create parallelgroup,1.0
return condition instance,1.0
retrieve number of bytes,1.0
retrieve element of this deque,2.0
set event allocator,0.0
create timer notification,0.0
read bytes of data,1.75
activate object,1.667
return path,2.0
initialize members,1.0
compare mbeannotificationinfo,0.0
configure factory,0.0
return copy of this duration,1.0
return raster,2.167
return decimal separator,0.0
return attribute expression,0.0
return samplemodel,1.0
retrieve version number of the underlying database,1.0
get cookies,1.0
get font of this component,0.0
return array of all classes,0.0
return bound of this type variable,1.0
update column,1.32
create executor,1.0
return serialblob object,1.0
return line number,1.6
return cause of this throwable,0.0
return copy of this period,1.0
obtain instance of zoneoffset,1.333
support custom editor,0.0
set treecellrenderer,1.0
return object,2.077
obtain instance of instant,1.0
return url,2.286
get resolution values,0.0
insert menu item,1.0
treat case,1.0
notify draggesturelistener,0.0
query number of holds,1.0
create image,2.286
push output,0.0
get choices,0.0
retrieve position,1.0
get formatting pattern,0.0
create description of this throwable,0.0
write array of floats,0.0
create instance of the corresponding input method,0.0
return data,2.333
restore frame,1.667
return certificate objects,0.0
set location of this point2d,1.0
read attribute,1.0
add member,0.0
return object,2.077
provide name,1.0
return hash code value,1.078
create set,0.0
release key,0.0
return value of the indexed component,1.778
release lock,1.4
write attribute,1.235
set parse(java,0.0
retrieve user name,0.0
set number of minutes,0.0
throw exception,1.0
close output stream,1.0
obtain doc object,0.0
return ip address string,1.0
return mime type string,1.0
find method type,1.0
remove driver,0.0
return array,4.408
set gap,1.0
get value of the name attribute of the mlet tag,0.0
get chronology of this date,0.0
return window,1.0
assign byte value,1.0
set keymap,0.0
overlap lock range,0.0
wrap result of getcharcontent(boolean ),0.0
set parameter,1.186
remove element,2.067
return copy of this duration,1.0
return prefix of the current event,0.0
add menu bar,1.0
set summary description of the table,0.0
return name of the interceptor,0.0
set focus owner,1.0
read character,1.0
return coordinate of this point2d,0.0
return dimensions,1.6
set value of the current tree cell,0.0
paint border of the content area of a tool bar,0.0
return size of this container,1.0
set default classloader,0.0
return name of the context initiator,0.0
return identity hash code of the lock object,0.0
return hashcode,1.0
get state set of this object,0.0
return value mapping,0.0
update document structure,0.0
register parameter,1.5
run method,0.0
get implementation of this standard mbean,0.0
return size of the table,1.0
fetch span of current layout,0.0
visit char value,0.0
obtain instance of zoneid,2.25
denote file,0.0
return condition,0.0
set value of a field,1.0
obtain date,1.818
convert bigdecimal,1.6
return string,4.137
return copy of this zoneddatetime,1.32
remove value,1.333
return name of memory managers,0.0
compare object,1.623
return value of updated role,1.0
return cursor dimension,0.0
invoke supers implementation,0.0
return password,0.0
get value of this object,1.0
subdivide curve,1.0
return number of bands of image data,0.0
clear observer list,0.0
obtain set of printing attributes,0.0
retrieve number of typecode objects,0.0
provide hint,1.0
return width of a line,0.0
get value of a logging property,0.0
return type,2.24
return title position of the titled border,0.0
equal object,0.0
change priority of this thread,0.0
set mnemonic,0.0
return provider of this key pair generator object,0.0
paint border of the track of a slider,0.0
return column number,1.75
get representation of this chronology,0.0
get mime types,0.0
get amount of empty space,0.0
read bit integer,0.0
perform click,0.0
get index of the current animation frame,0.0
return view of the mappings,1.0
retrieve value of the designated column,1.55
get directory,1.0
obtain information,1.0
draw border,0.0
return object,2.077
compare obj,1.0
return bindings,1.0
end string,0.0
return locale,1.619
return separator foreground color of the current theme,0.0
return copy of this localdate,1.0
paint tabs,0.0
return number of parties,0.0
return port number,1.667
retrieve number of columns,2.571
insert role,1.0
return value,3.896
retrieve objects,0.0
display string,0.0
set message payload,0.0
retrieve value of the designated jdbc date,0.0
set content of the soapenvelope object,0.0
create logger,0.0
handle event,1.0
retrieve search scope of these searchcontrols,0.0
get color,1.6
return string table,1.0
create border,1.6
return child,2.0
return string table,1.0
create spliterator,2.773
set focus cycle root,0.0
return default,1.75
decode byte array,1.0
paint part of a row,0.0
create typecode object,1.688
return indicator,0.0
notify droptarget,0.0
ignore comments,0.0
look value,1.0
get unit,1.0
connect output stream,0.0
create soapheaderelement object,0.0
return address of the remote entity,0.0
return sibling of this node,2.0
complete builder,1.0
visit enum_constant element,0.0
mark file,0.0
return set,2.36
filter start element event,0.0
return stamp,0.0
return view of the keys,1.833
return value,3.896
set namespace context,0.0
create directory,2.429
return zipentry,0.0
return raster,2.167
visit type mirror,1.0
specify printing attribute category,0.0
get fontmetrics of this object,0.0
change selection,1.0
paint background of the window,0.0
return object reference,1.5
return child of parent,1.0
set value of a property,0.0
return nodelist,0.0
return name of the encoding format,1.0
return priority,0.0
compare finite field,0.0
cancel execution of this task,0.0
return event descriptors of the bean,0.0
return number of pages,1.0
fetch graphics,0.0
set indent,1.0
perform action,2.5
get string,3.0
force components,0.0
return string representation of this preferences node,0.0
support always mode,1.0
remove action listener,1.625
return result of calling,0.0
paint toolbar content,0.0
get output encoding,0.0
return behavior,1.0
return value,3.896
return keystore alias,0.0
return lifetime,1.0
specify namespaceuri,0.0
return accessibletextsequence,1.0
retrieve clob value,1.8
check tile,1.0
return list of objectnames of mbeans,0.0
return child,2.0
return background color,1.667
return iteration count,1.0
return spinnerdatemodel,0.0
set mbeanserver,0.0
wait consumer,0.0
set object value,0.0
return parent of this phaser,0.0
return value,3.896
perform logical,0.0
return value,3.896
get character,1.0
read attribute,1.0
set keyboard mnemonic,1.0
set echo character,1.0
return copy of the start point of the gradient axis,0.0
return tab index,1.0
return value of this short,1.833
set diagonal of the framing rectangle of this shape,1.0
set location of the end points of this line2d,1.0
get signature algorithm,0.0
get value of a static field of type char,0.0
return child,2.0
return certificate chain,0.0
get name of the printing user,0.0
return mbean server,0.0
return string representation of this jframe,0.0
return coordinate of origin,0.0
get timer notification type,0.0
retrieve description of procedure parameter,0.0
return number of the bank,0.0
return array of the container listeners,0.0
set calendar field values,0.0
create enumeration of children,0.0
add service contexts,0.0
retrieve object,1.88
return control shadow color of the current theme,0.0
get multiplier,0.0
return iterator,1.906
set feature,1.333
set vector of sources,0.0
install abstractformatter,0.0
write object,1.333
create set of attributes,1.0
return offset,1.778
return length,2.083
return array of flavors,0.0
set value of the leadanchornotificationenabled flag,0.0
return name of this look,0.0
return bigdecimal,2.828
create instance of an object,0.0
get locale of the component,0.0
return glass pane,1.0
get history of rules,1.0
return bounds of the splash screen window,0.0
return glasspane object,1.0
return bit set,0.0
remove values,1.0
import parameters,1.0
get position of the component,0.0
remove listener,2.4
remove number of available elements,0.0
return value,3.896
open connection,1.0
update value of the archive attribute,0.0
return bounds of this glyphvector,1.0
set flag,1.545
uninstall default,0.0
return parameter string,0.0
wrap array,1.5
throw securityexception,1.0
return highlight color of the etched border,1.0
retrieve version number of this jdbc driver,0.0
support attribute,0.0
remove attribute,1.737
compact buffer,0.0
return query expression,0.0
return contentpane object,1.0
return array of the kinds of elements,0.0
get height of the tick area,0.0
set part of the margin,1.0
set samples,1.0
convert string,1.289
return time,1.778
return value,3.896
fill execution stack trace,0.0
read len floats,0.0
share lock,0.0
write attribute,1.235
paint background of an arrow button,0.0
set posix permissions,0.0
return completer,0.0
return float array,1.0
return writableraster,1.0
return version of the scriptengine,0.0
increase capacity of this arraylist instance,0.0
set bits,0.0
compare attribute name,0.0
create duration of type xdt,1.0
set time,1.667
compose source raster objects,0.0
return offset,1.778
compare objects,1.667
get accessiblecontext,1.0
read property,0.0
read character,1.0
get scheme of the requestor,0.0
get calendar,1.8
obtain hijrahdate of the umm al qura calendar,1.4
return greater of two long values,1.0
set property,1.133
play clip,1.6
search range of the specified array of chars,0.0
remove menu component,0.0
enable credential delegation,0.0
retrieve exception,1.0
return provider of this exemptionmechanism object,0.0
return string representation of the long argument,1.5
define meaning of the height of a row,0.0
return bounds of the specified tab,0.0
create soapelement object,2.0
obtain instance of yearmonth,1.5
fetch index,0.0
return enumeration value table,1.0
return array type,0.0
publish changes,0.0
establish resolver,1.0
get character,1.0
return string representation of this color,0.0
fetch default value,0.0
read value,1.0
return tckind,0.0
facilitate creation of simple function objects,0.0
receive mouse events,1.0
lay container,1.714
set fields of the url,1.0
remove item listener,1.333
write idl value,1.0
return size,1.838
create implementation of window,0.0
return number of threads,1.0
return map of the specified dataflavors,0.0
get fault code,1.0
return delay,1.0
return rowfilter,0.0
get reader,1.0
set user affinetransform,0.0
create object,1.571
determine size of the container argument,1.667
return size of the entry data,0.0
return array,4.408
assign int value,1.0
retrieve binding of the object,1.0
return string,4.137
fetch offset,1.0
return number of value mappings,1.0
return dimension of the track,0.0
compare file objects,0.0
sort values,1.0
remove item listener,1.333
return lead selection index,0.0
place input stream,0.0
get character,1.0
return hash code value,1.078
perform reduction,1.0
set rowmargin,0.0
obtain duration,1.0
retain elements,1.0
return set,2.36
return icon,2.24
convert date,0.0
compare obj,1.0
return jar entry object,0.0
lay slider,0.0
retrieve value of a parameter,0.0
query instant,0.0
close handler,0.0
write part of the byte array,0.0
get column size,0.0
create job,0.0
return strut,0.0
return name,2.537
return jdesktopicon,0.0
retrieve value of the designated column,1.55
remove menukeylistener,1.0
return coordinates of the current path segment,0.0
return target method of the call site,1.0
write stream of bytes,0.0
return immutabledescriptor,0.0
remove preference node,1.0
return coordinate of the end point,0.0
wrap array,1.5
read class descriptor,0.0
apply operator,1.0
shutdown activation system,0.0
associate message digest,0.0
get set of available currencies,0.0
restore contents,0.0
return key of the preference,0.0
return representation of the specified point value,2.0
set exception field of this event,0.0
return canonicalization method of this signedinfo,0.0
return float value,1.75
return operation set,0.0
log message,1.955
remove range of bit units,0.0
obtain midi,1.8
output value,1.286
add dragsourcemotionlistener,0.0
take set of attributes,0.0
abort read,1.0
return length,2.083
retrieve attribute,2.235
begin pass,0.0
retrieve value of the designated jdbc,2.0
retrieve role info,1.0
set parameter,1.186
return size location of the thumb,0.0
add beancontextmembershiplistener,1.0
imply permission,1.0
obtain instance of dayofweek,1.0
default attributecontext,0.0
return name,2.537
create xmleventreader,1.0
add iioreadprogresslistener,0.0
set security property value,0.0
call method,2.0
return array of mbeannotificationinfo instances,0.0
read end tag,0.0
return code,1.667
return string value,1.0
return int,1.733
return country region code,0.0
publish endpoint,1.0
set object,1.742
terminate line,1.0
return string representation of the current progress,0.0
create basicoptionpaneui instance,0.0
return action,1.444
return redirect,1.0
set locale of this imagewriter,0.0
output value,1.286
obtain midi channel,0.0
forward ticket,0.0
set date symbols of this date format,0.0
register error event handler,0.0
convert sql statement,0.0
return mask,1.0
return item,1.286
clear parameters set,0.0
determine criteria,0.0
return string object,2.722
return transform,1.909
return offsets array,0.0
set number of columns,1.0
return string representation of the object,1.0
set directory,1.8
retrieve sql name of the structured type,0.0
return copy of this duration,1.0
insert element,2.146
support cross_join,0.0
create propertychangelistener,1.0
return type of the socket option value,0.0
return minimum of this biginteger,0.0
add mimeheader object,0.0
return type of this transparency,0.0
create view,1.583
set character,0.0
return default icon,1.0
add component,1.8
get size of the largest application data,0.0
join group,1.5
set abstractformatter,0.0
return map,2.143
return system default cursor,0.0
set type value,0.0
reset polygon object,0.0
return root of the tree,0.0
open directory,1.0
get caret,0.0
set time zone,1.0
read line of text,1.4
return copy of this duration,1.0
return string table,1.0
create xmleventwriter,0.0
add mapping,0.0
abort write,1.0
display text,1.0
return bigdecimal,2.828
return system root preference node,0.0
retrieve string,0.0
create mouse listener,1.0
return version number of the specification,0.0
set size of this rectangle,1.0
return value of this float,1.0
get character,1.0
convert string argument,1.0
remove imageconsumer,0.0
register scriptenginefactory,0.0
return value of dooutput flag,0.0
connect socket,1.0
visit intersectiontype,1.0
invoke tabforcoordinate method,0.0
return zip,1.5
return default locale,1.0
ostream value,0.0
return time stamp,0.0
return value,3.896
return size of an ulp of this bigdecimal,0.0
convert object,1.364
associate string,0.0
report property update,1.917
create peer,1.0
revoke service,0.0
return day adjuster,1.0
remove listener,2.4
create implementation of panel,0.0
return name of the java class,0.0
call method,2.0
return name of the attribute view,0.0
tell editor,0.0
get name of this network,0.0
add referenceparameter,0.0
return insets,1.8
get calendar type of the islamic calendar,0.0
call method,2.0
return purpose number format,1.0
add byte,0.0
retrieve url,0.0
return thread info,1.0
return algorithm name of this keygenerator object,0.0
complete drop,0.0
return string,4.137
understand version of the rmi connector protocol,0.0
return number of data elements,0.0
retrieve object identifier of the request,0.0
return string representation of this insets,0.0
add trayicon,0.0
compare principal,1.0
return amount of space,1.0
perform reduction,1.0
return hash code,1.386
return string representation of this annotation,0.0
create implementation of menuitem,0.0
return encoding style of the xml data,0.0
get schema,1.0
create array,1.0
create row of views,0.0
recreate dtd,0.0
obtain file type,1.0
compose name of this context,0.0
get xinclude processing mode,0.0
set value of a single preference,0.0
get package,0.0
return attributes,1.286
add iiowritewarninglistener,0.0
release lock,1.4
support data flavor,0.0
select button,0.0
return desktopmanger,0.0
return filestoreattributeview of the given type,0.0
return border instance,1.0
return activation system,1.0
add input output argument,1.0
read array of wide idl characters,0.0
change parse style,1.0
return object,2.077
create notunderstood soapheaderelement object,0.0
get default command,0.0
return greater of two double values,1.0
return element,2.0
disable thread,1.0
return clone of this serialref,0.0
get accessiblecontext,1.0
read line of text,1.4
get calendar,1.8
paint background of a desktop pane,0.0
return string representation of this jradiobuttonmenuitem,0.0
return number of bits,1.0
set strings,1.0
return model,2.091
return token,1.4
set position of this linebreakmeasurer,0.0
create border of the specified type,1.0
write len bytes,1.0
propagate invalidate,0.0
create peer,1.0
return renderer,1.0
return name of the stream metadata format,0.0
set rectangle of this rectangle,1.0
set sequence of characters,0.0
add node,1.0
return name,2.537
return string representation of this jcombobox,0.0
throw cannotredoexception,0.0
return height of the volatileimage,0.0
return biginteger,1.931
focus component,1.5
terminate machine,1.0
allocate event,1.0
remove iioreadupdatelistener,0.0
paint background of a combo box,0.0
get accessiblecontext,1.0
specify amount of time,0.0
start drag,1.0
obtain input stream of the indicated encoding,0.0
transform ptsrc,0.0
log message,1.955
obtain number of midi available connections,0.0
create request instance,1.0
visit parameter element,0.0
convert angle,0.0
reset encoder,1.0
allow authorization,0.0
get version number,0.0
look value,1.0
return amount of time,1.0
reset xpath,0.0
return set of the trusted cas,0.0
remove acolumn,0.0
get locale,1.778
set name of the document,0.0
insert string representation of the object argument,0.0
reset checksum,0.0
draw outline of a circular arc,0.0
release resources,1.0
convert string argument,1.0
determine limits,0.0
construct thread,0.0
return permissioncollection object,1.4
close files,0.0
return rootpane object,1.0
obtain instance of zoneddatetime,1.4
retrieve number of characters,1.0
return copy of this offsetdatetime,1.0
return copy of this instant,2.273
expand entity reference nodes,0.0
return value of a long value,0.0
retrieve sql type name of the structured type,0.0
return type of this redirect,0.0
fetch style,1.0
close zip output stream,0.0
fetch container,0.0
combine date,1.833
set documentfilter,0.0
check xmlevent,0.0
compare pkcs12attribute,0.0
return menu text font of the current theme,0.0
write attribute,1.235
create typecode object,1.688
get beancontextchild,0.0
create multipixelpackedsamplemodel,1.0
fetch position of the caret,0.0
return adler-32 value of the uncompressed data,0.0
set altnamectx field of this exception,0.0
return pattern,0.0
return graphics2d,0.0
insert org,0.0
get time zone,2.4
refresh rules,1.0
parse text,2.467
insert string representation of the char array argument,0.0
set slot,1.0
get style of wrapping,0.0
return string representation of this openmbeanparameterinfo instance,0.0
add region,0.0
add component,1.8
return object,2.077
fire beancontextserviceavailableevent,0.0
receive window events,0.0
return position,1.885
establish function,0.0
test leafness,0.0
perform privilegedexceptionaction,1.0
convert point,1.286
create attributedcharacteriterator instance,0.0
set value,2.011
return cause of this error,0.0
return string representation of the actions,0.0
return element,2.0
set image,1.6
return row,1.929
retrieve syntax definition,0.0
create printerjob,0.0
return number of edits,0.0
paint background,0.0
fetch user interface factory,0.0
set base,1.0
return tail string,1.0
return class object,1.917
set size of this window,0.0
return query expression,0.0
return string,4.137
retrieve class name of the factory of the object,0.0
return copy of this zoneddatetime,1.32
uninstall default colors,0.0
add input method listener,0.0
add listener,1.429
return text string,1.0
define point,1.0
define way,0.0
return hash code,1.386
visit enum value,0.0
create processing instruction,0.0
add adjustment listener,1.0
combine components,1.0
return string,4.137
return compression quality,0.0
return principal,1.0
write array of wide chars,0.0
retrieve name of the signature,0.0
write idl string value,1.0
return string representation of this secretkeyentry,0.0
return simplescriptcontext,0.0
obtain chronoperiod,0.0
return object,2.077
return keys,1.0
set size of this rectangle,1.0
return root ancestor of this phaser,0.0
get matching aliases,0.0
create implementation of listenerinterface,0.0
get default name,0.0
return hashcode,1.0
write byte,2.188
generate string representation,0.0
set text,2.375
get value of this attribute,0.0
return directcolormodel,0.0
add attribute,1.5
return component,3.712
remove attribute node,0.0
log message,1.955
add attribute,1.5
read sql value,0.0
add object,1.583
set blink rate of the caret,0.0
obtain date,1.818
return annotatedtype object,0.0
add title,1.0
return hash code,1.386
return collection,1.75
set handler,1.5
create raster,1.846
return annotation type of this annotation,0.0
end path,0.0
return value of the client info property,0.0
set text of this textcomponent,0.0
insert char,0.0
add key,1.0
return number of mouse clicks,0.0
enqueue reference object,0.0
get accessiblecontext,1.0
return instance of the default provider,0.0
write double,1.0
load providers of service,0.0
return list of methods,0.0
return starting position of the first occurrence of the specified target list,0.0
return linemetrics object,1.0
create window,0.0
set location of this point2d,1.0
create stream,1.667
get fault string,0.0
process tokens,0.0
return bounding box of the filtered destination raster,0.0
select rows,1.0
write sql rowid value,0.0
paint caret,0.0
create jdialog,0.0
return value of this integer,1.667
return comparator,1.65
return file descriptor object,0.0
retrieve cookie store,0.0
return index of the nearest bit,0.0
return control shadow color,0.0
set check box,0.0
unmarshal keyinfo instance,0.0
retrieve object,1.88
return tangent of an angle,0.0
add output argument,1.0
retrieve attribute,2.235
compare character data,0.0
obtain instance of japaneseera,0.0
add component,1.8
return array of the change listeners,0.0
return root of the tree,0.0
retrieve attributes,1.571
init jframe,0.0
process method invocation,1.0
paint border of an editor pane,0.0
get item,1.0
affect size,0.0
return writer,1.0
return string representation of this drop location,0.0
combine date time,1.0
set constraints constraint,0.0
put method,0.0
register keyboard actions,1.0
set scope of a property,0.0
update value,1.545
return host name of the peer,1.0
associate identifier,1.0
indicate droplocation,0.0
return stream,2.421
return mime type of this object,0.0
obtain instance of date,0.0
produce bytecode descriptor representation of the method type,0.0
calculate size requirements,1.0
adapt sax2 entity event,0.0
return copy of this localdate,1.0
return margin,1.0
return copy of this year,1.5
return status of the pixels,0.0
return stream,2.421
fetch editor kit,0.0
get character content of this file object,0.0
retrieve printwriter object,0.0
return iterator,1.906
draw panel,0.0
get type of the underlying permission,0.0
return integer,1.5
obtain value range,0.0
log subject,0.0
return transmission unit of this interface,0.0
get mbeans,0.0
read typecode,0.0
return hash code,1.386
handle keystroke,0.0
select certificate,0.0
delete text,0.0
filter entity declaration event,0.0
make invocation,1.0
register file,0.0
find package,0.0
describe underflow condition,0.0
return copy of this monthday,1.0
get box of this polygon,0.0
handle event,1.0
get color,1.6
return position of text,0.0
report change,1.0
insert element,2.146
return keygenerator object,0.0
enable combo box,0.0
open file,1.364
return property of the event,0.0
add beancontextserviceslistener,1.0
append value of a date time field,1.6
return text,2.429
write idl value,1.0
return reason,1.0
set server socket implementation factory,0.0
emit xml document,1.0
return persistence delegate,0.0
construct watchservice,0.0
return value,3.896
return shadow color of the etched border,1.0
return data element array representation of a pixel,1.75
return rectangle2d,1.6
set rectangle of this rectangle,1.0
create default divider,0.0
process action events,0.0
close enumeration,0.0
retrieve cookies,0.0
edit entries,0.0
get state of this frame,0.0
get area,0.0
return optionalint,1.0
read bytes,2.167
remove menukeylistener,1.0
return copy of this localdate,1.0
return stream,2.421
imply permission,1.0
return address of this socket,0.0
return hash code value,1.078
create soapelement object,2.0
return type object,0.0
set issuernames criterion,0.0
obtain version string,0.0
return keystroke,1.0
write bit char,0.0
return value of a specific attribute,0.0
return square of the distance,1.0
parse string,2.0
return permissioncollection object,1.4
return value of the fixedcellwidth property,0.0
perform check(s ),0.0
return sibling of this node,2.0
set value,2.011
return numberformat instance,0.0
return longstream,2.0
get time,2.0
return dataflavors of the transferable operand,0.0
return path name of this preferences node,0.0
add event,1.0
return value of the controlbuttonsareshown property,0.0
obtain date,1.818
receive notification of a notation declaration,0.0
descend container tree,0.0
adjust object,1.0
acquire lock,1.636
extract string value,0.0
obtain set of target format encodings,1.0
return identifier,1.583
add value,1.0
change state of the poa manager,1.0
read number of bytes,0.0
support conversion,1.0
perform action,2.5
return signature object,1.0
return outputstream object,0.0
obtain start position of the loop,0.0
transform array of distance vectors,0.0
return array,4.408
return focus owner,1.0
return uri equivalent,0.0
add vetoablechangelistener,1.6
return gss api level error code,0.0
take jarinputstream,0.0
read data,1.0
add changelistener,1.0
return value of the height property,0.0
set color,1.286
set file chooser,0.0
return initialization data,0.0
combine instant,1.0
declare subset,0.0
return databuffer,1.0
provide prompt,0.0
retrieve index of the column,0.0
set value of the reference,1.0
set component,2.417
extract typecode object,1.0
copy array of alpha transparency components,0.0
assign value of the version property,0.0
return iso currency code of this currency,0.0
return client stub,0.0
return node,1.533
generate hash code,1.0
initialize pair generator,1.375
get accessiblecontext,1.0
return root partitions,0.0
report change,1.0
return string representation of the long argument,1.5
perform task,1.0
set delegate,1.0
return filechannel object,0.0
return map,2.143
adjust array of sizes,0.0
render glyphs,1.0
create ui,1.0
create xmlstreamreader,1.0
return value of the specified number,1.0
process mouse events,1.0
add adjustment listener,1.0
consume event,1.75
return location of the corresponding destination point,0.0
compute width of the string,0.0
set default namespace prefix,0.0
export object,1.0
return value,3.896
return mouse motion listener,0.0
notify listeners,1.0
return copy of this offsettime,1.0
return value,3.896
remove caret listener,0.0
remove node object,0.0
remove namespace declaration,0.0
match stamp,0.0
create border of the specified type,1.0
set array of ciphersuites,0.0
return index of the default member,0.0
terminate line,1.0
get value of the specified field,1.5
compare object,1.623
get log message,1.0
get parameter,1.0
return string,4.137
return value,3.896
obtain value of days field,0.0
configure factory,0.0
obtain instance of period,0.0
support statements,1.0
return string,4.137
draw outline of an oval,0.0
return name of the current event,0.0
add rectangle,0.0
create intstream,1.0
set value of the indexed component of the specified array object,1.0
set value of the reference,1.0
read short,0.0
compare objects,1.667
trim capacity of this vector,0.0
set height of each cell,1.0
return character,1.786
return number of name elements,0.0
return end point,0.0
connect socket,1.0
set content handler,0.0
convert bytebuffer,1.0
unmarshal xmlsignature instance,1.0
accept drag,0.0
create object,1.571
read owner,0.0
return iteration object,0.0
allocate nvlist,0.0
set auto commit mode,0.0
paint item,1.0
return asn,1.0
create graphics object,0.0
provide opportunity,0.0
create button,1.667
return color,3.0
get type of the attribute,0.0
compute intersection of this rectangle,0.0
sign data,1.0
get autoscrolls,0.0
return string representation of this jtextarea,0.0
obtain instance of localdatetime,2.0
manage set of properties,0.0
add listener,1.429
retrieve value of a jdbc numeric,0.0
return biginteger,1.931
bind socket,1.0
determine bounding box of the character,0.0
compare values,1.286
return coordinate of origin,0.0
return hash code value,1.078
find resources,0.0
return insets object,1.0
register flavorlistener,0.0
read array of idl octets,0.0
get name of the log level,0.0
return material of this secret key,0.0
set size of this component,1.0
read password,0.0
create typecode object,1.688
return look object,0.0
create typecode object,1.688
set group,1.0
return data,2.333
close stream,2.0
insert value,1.0
return child,2.0
return code point,1.571
return value of this double,1.4
take jarfile,0.0
acquire permit,1.0
extract value,1.0
start process,0.0
return list of transforms,0.0
get graphicsconfiguration,0.0
return droptargetcontext,1.0
specify key,0.0
clear selection,1.0
append element,1.0
return value,3.896
initialize object,2.0
create typecode object,1.688
return boolean,1.0
obtain date,1.818
return number of characters,1.429
set style of wrapping,0.0
retrieve typecode object,0.0
reject drag,0.0
return binding,1.0
return number of bytes,2.091
return copy of this offsettime,1.0
evaluate predicate,1.0
return number of threads,1.0
retrieve number of seconds,1.0
create image,2.286
return attribute value,1.0
return string representation of this jcheckbox,0.0
run method,0.0
return list of filename extensions,0.0
set type of a specific attribute,0.0
return iiometadatanode,0.0
receive action events,1.0
return number of columns,1.0
compare obj,1.0
retrieve slot data,0.0
set color of the color chooser,1.0
show question message dialog,1.8
set name of a specific attribute,1.0
remove style,1.0
return default cell renderer,0.0
enable thread cpu time measurement,0.0
compare subformats,0.0
return start index of the subsequence,0.0
